Date,Trap Location,Trap Size,Crew,Trap Stop Time,Trap Start Time,Catch,Sorel_comment,Discharge,Cone RPM,Debris Amount,Debris Size,Water Temp,Water Clarity,Comments
3/19/2016,White,1.5 m,"KS,MC",9:00am,9:10am,NA,,505,5,S,S,2.6,Clear,
3/21/2016,White,1.5 m,"JH,BI",9:00am,9:10am,NA,,497,5.5,S,S,4,Clear,
3/31/2016,White,1.5 m,"KS,MC",9:00am,9:10am,NA,,734,5,S,S,3.5,Clear,
10/27/2017,White,1.5/2.4 m,"KS,MC",9:00am,9:10am,4,,638,3-Jun,M,S,4.4,Clear,
7/19/2018,White,1.5/2.4 m,"KS,MC",9:00am,9:10am,NA,,919,5/3.5,S,S,10.5,Clear,
8/16/2018,White,1.5/2.4 m,"MC,KS",9:00am,9:10am,NA,,259,4-Jun,S,S,12.3,Clear,
9/28/2011,White ,1.5 m,MWC,9:00am,9:10am,NA,,367,6.5,Small,Small,7.5,Cloudy,
11/30/2012,White ,1.5 m,"JH,MWC",9:00AM,9:10AM,NA,,265,6.25,Small,Small,2.3,Clear,
9/9/2013,White ,1.5 m,MWC,9:00AM,9:10AM,NA,,359,7,Small,Small,11.9,Cloudy,
11/15/2013,White ,1.5 m,"JH,KS",8:56am,9:10am,NA,,351,6,Small,Small,3.8,Clear,
3/17/2010,Nason,1.5m,"BI, MWC",8:55am,9:10am,11,,178,4.25,Small,Small,3.9,Clear,
11/15/2016,Nason,1.5 m,"JH,BI",8:55am,9:10am,49,,534,6,S,S,5.4,Clear,
10/29/2017,Nason,1.5 m,"JH,AT",8:55am,9:10am,48,,215,6.25,S,S,4.8,Clear,
10/30/2017,Nason,1.5 m,"JH,AT",8:55am,9:10am,29,,190,5.75,S,S,4.3,Clear,
7/25/2010,White,1.5m,"NO, BI",8:55am,9:10am,NA,,1220,6,Small,Small,9.8,Cloudy,No fish
3/23/2013,White ,1.5 m,"MWC,JH",8:55am,9:10am,NA,,478,5.5,Small,Small,2.5,N/A,
11/4/2013,White ,1.5 m,"MWC,TJ",8:55AM,9:10AM,5,,268,6.5,Small,Small,2.8,Clear,
10/9/2013,White ,1.5 m,"MWC,KS",8:54am,9:10am,1,,689,7,Small,Small,4.4,Clear,
9/17/2012,White ,1.5 m,"EB,JH,MWC",8:53am,9:10am,NA,,192,6.5,Small,Small,9.5,Clear,
4/8/2014,Nason,1.5 m,"MWC, BI",8:50am,9:10am,42,,578,8,Small,Small,4.2,Clear,
4/25/2015,Nason,1.5 m,"MC,JH",8:50am,9:10am,NA,,313,6.5,S,S,3.8,Clear,
7/24/2010,White,1.5m,"MWC, MC",8:50am,9:10am,NA,,1260,6.5,Small,Small,10.6,Cloudy,
11/15/2010,White,1.5m,"AH, BI",8:50am,9:10am,1,,640,6,Small,Small,6.2,Clear,
9/18/2012,White ,1.5 m,"MWC,EB",8:50AM,9:10AM,NA,,198,6.5,Small,Small,9.6,Clear,
11/7/2013,White ,1.5 m,"MWC,KS",8:50AM,9:10AM,7,,265,6,Small,Small,2.4,Clear,Snowing
6/29/2010,White,1.5m,"NO, BI",8:45am,9:10am,3,,2750,6,Medium,Small,7.1,Cloudy,
6/27/2010,Nason,1.5m,"BI, KO",8:40am,9:10am,NA,,808,10,Medium,Small,8.6,Cloudy,
4/22/2011,White ,1.5 m,"MWC, EB, NO",8:40am,9:10am,4,,431,6,Small,Small,3.1,Clear,
11/14/2012,White ,1.5 m,MWC/JH,8:40AM,9:10AM,1,,413,7,Small,Small,3.1,Clear,
8/2/2013,White ,1.5 m,"JH,KS",8:40AM,9:10AM,1,,540,6,Small,Small,12,Clear,
9/2/2013,White ,1.5 m,MWC,8:15AM,9:10AM,1,,309,6.75,Small,Small,11.2,Cloudy,
3/20/2016,White,1.5 m,"JH,BI",9:00am,9:09am,NA,,490,5.5,S,S,4.6,Clear,
11/3/2016,Nason,1.5 m,"MC,TJ",9:00am,9:08am,6,,327,6,M,S,6.6,Clear,
9/11/2012,White ,1.5 m,"JH,BI",8:50am,9:08am,NA,,234,7.25,Small,Small,7.8,Clear,
9/22/2014,Nason,1.5 m,BI,Stopped ,9:06am,NA,,53.1,<0.25,Small,Small,13.4,Clear,Stopped
10/23/2013,White ,1.5 m,"MWC,KS",8:50AM,9:06am,5,,403,7,Small,Small,6,Clear,
5/14/2014,Nason,1.5 m,"JH,BI",4:50am,9:05pm,1,,1240,10,Small,Small,4.6,Cloudy,
3/15/2017,White,1.5 m,"JH,MC,KS",Stopped ,9:05am,NA,,1130,4,S,S,0.8,Cloudy,
3/15/2006,Nason,1.5 m,"RK,LS",9:05am,9:05am,NA,,101,5,Small,Small,2,Clear,
3/28/2006,Nason,1.5 m,"TR,RK",9:05am,9:05am,NA,,133,5.5,Small,Small,3,Clear,
7/16/2010,White,1.5m,"MWC, KO",9:00am,9:05am,1,,1750,6,Small,Small,8.3,Cloudy,
10/30/2016,Nason,1.5 m,"JH,BI",8:55am,9:05am,10,,268,6,S,S,6.3,Clear,
11/1/2016,Nason,1.5 m,"JH,BI",8:55am,9:05am,25,,399,6,M,S,5.9,Clear,
7/19/2017,Nason,1.5 m,"JH,KS",8:55am,9:05am,22,,110,3.75,S,S,13.2,Clear,
6/10/2018,Nason,1.5 m,"JH,MC",8:55am,9:05am,4,,591,10,S,S,6.5,Clear,
5/28/2010,White,1.5m,"MWC, KO",8:55am,9:05am,1,,1820,5,Small,Small,5.3,Clear,
10/19/2016,Nason,1.5 m,"BI,KS",8:50am,9:05am,1,,243,6.5,S,S,6.3,Clear,
6/17/2017,Nason,1.5 m,"KS,MC",8:50am,9:05am,10,,760,8.5,S,S,6.3,Cloudy,
6/6/2018,Nason,1.5 m,"JH,MC",8:50am,9:05am,6,,602,9.5,S,S,6.5,Clear,
6/21/2018,Nason,1.5 m,"MC,TJ",8:50am,9:05am,8,,586,7,S,S,9.1,Clear,
6/19/2011,Nason,1.5 m,"BI, EB",8:45am,9:05am,2,,1370,10,Medium,Small,6.2,Clear,"Bark in cone, caused injuries"
10/14/2010,White,1.5m,"NO, MWC",8:45am,9:05am,2,,418,6,Small,Small,4.5,Clear,
10/29/2010,White,1.5m,"NO, MWC",8:45am,9:05am,1,,308,6,Small,Small,5.8,Clear,
4/8/2015,White,1.5 m,"KS,MC",8:45am,9:05am,NA,,560,5,S,S,3.4,Clear,
3/28/2017,White,1.5 m,"JH,BI",8:45am,9:05am,NA,,525,5.5,S,S,3.9,Clear,
10/26/2013,White ,1.5 m,"JH,KS",8:45AM,9:05AM,6,,336,6.5,Small,Small,5,Clear,
6/4/2018,Nason,1.5 m,"JH,BI",8:30am,9:05am,3,,709,10,S,S,7,Clear,
9/26/2014,White ,1.5 m,"MWC,BH",8:30am,9:05am,1,,362,6,Small,Small,10,Cloudy,
3/18/2004,Nason,1.5 m,"JR,TB,AH",N/A,9:04am,12,,481,7,Large,Medium,3,Clear,
5/30/2015,Nason,1.5 m,"KS,MC",9:00am,9:04am,8,,386,7,S,S,10.8,Clear,
4/23/2014,Nason,1.5 m,"JH, KS",8:50am,9:04am,12,,596,8.5,Small,Small,4.1,Clear,
3/14/2006,Nason,1.5 m,"LS,RK",9:03am,9:03am,NA,,100,5,Small,Small,-1,Clear,
7/12/2010,White,1.5m,"BI, KO",Stopped ,9:02am,1,,2630,6,Medium,Small,9.3,Cloudy,Trap stopped by log
7/20/2005,Nason,1.5 m,"EJ,TN",N/A,9:01am,1,,64.2,N/A,N/A,N/A,16,N/A,
7/24/2012,Nason,1.5 m,"MC, BI",8:30am,9:01am,26,,306,8,Small,Small,10.2,Clear,
6/9/2017,Nason,1.5 m,"KS,MC",Stopped ,9:00pm,NA,,1280,11.5,S,S,5.1,Cloudy,Trap Stopped/Sunk fish may have escaped
5/10/2013,White ,1.5 m,"JH,BI",Stopped ,9:00pm,NA,,4390,5,Large,Small,4.3,Cloudy,Stopped by log
5/23/2014,White ,1.5 m,"MWC,KS",Stopped ,9:00pm,NA,,3760,6,Small,Small,4.7,Cloudy,
5/23/2008,Nason,1.5m,"KE, TR",Pulled ,9:00pm,NA,,1730,11,Small,Small,4.5,Cloudy,
5/29/2008,Nason,1.5m,"KE, TR, GR",Pulled ,9:00pm,NA,,2570,12.5,Large,Large,5.5,Cloudy,Trap pulled during day time
5/9/2009,Nason,1.5m,"NO,MWC",Pulled ,9:00pm,1,,613,11.5,Small,Small,4,Cloudy,
5/21/2010,Nason,1.5m,N/A,Pulled ,9:00pm,NA,,1040,N/A,N/A,N/A,N/A,N/A,
4/27/2012,Nason,1.5 m,"EB, MC",Pulled ,9:00pm,NA,,1650,N/A,N/A,N/A,N/A,Cloudy,
5/19/2009,White ,2.4m,"NO,MWC",Pulled ,9:00pm,NA,2.4m trap,2450,6,Medium,Small,4.8,Cloudy,Trap set
4/27/2012,White ,1.5 m,"EB, MC",Pulled ,9:00pm,NA,,2490,N/A,N/A,N/A,N/A,Cloudy,
5/21/2009,White ,2.4m,"NO,MWC",7:45am,9:00pm,NA,2.4m trap,1450,7,Medium,Small,4.8,Cloudy,
5/12/2009,White ,2.4m,"NO,KE",7:30am,9:00pm,NA,2.4m trap,1180,6,Small,Small,4.2,Cloudy,
5/11/2009,White ,2.4m,"NO,KE",7:15am,9:00pm,1,2.4m trap,1170,6.5,Small,Small,5.2,Cloudy,
5/20/2009,White ,2.4m,"MC,KE",7:15am,9:00pm,NA,2.4m trap,1720,6.5,Medium,Small,4.5,Cloudy,
5/14/2011,White ,1.5 m,"MWC, EB",7:15am,9:00pm,NA,,1960,5,Medium,Small,5.3,Cloudy,
5/10/2009,White ,2.4m,"MC,MWC",7:10am,9:00pm,NA,2.4m trap,928,8,Small,Small,4.2,Cloudy,
5/20/2010,White,1.5m,"MWC, BI ",7:00am,9:00pm,NA,,2630,6.25,Medium,Small,4.4,Cloudy,
4/25/2009,White ,1.5m,"NO,MWC",7:00am,9:00pm,1,,912,6,Medium,Small,4,Cloudy,
4/28/2009,White ,2.4m,"NO,KE",7:00am,9:00pm,2,2.4m trap,751,6,Medium,Small,4.3,Clear,
5/13/2009,White ,2.4m,"KE,MWC",7:00am,9:00pm,NA,2.4m trap,1010,6,Small,Small,4.1,Cloudy,
5/16/2009,White ,2.4m,"NO,MWC",7:00am,9:00pm,NA,2.4m trap,972,6,Small,Small,5.1,Cloudy,
5/17/2009,White ,2.4m,"KE,MWC",7:00am,9:00pm,2,2.4m trap,1410,6.5,Small,Small,3.2,Cloudy,
5/8/2013,White ,1.5 m,"MC,BI",7:00am,9:00pm,NA,,4260,5,Large,Small,3.5,Cloudy,
5/18/2010,White,1.5m,"NO, KO, BI",6:50am,9:00pm,NA,,3330,6.5,Medium,Small,4.8,Cloudy,Checked at 11:00 and 3:00
5/14/2009,White ,2.4m,"MC,MWC",6:50am,9:00pm,NA,2.4m trap,990,7,Small,Small,3.7,Cloudy,
5/15/2009,White ,2.4m,"NO,MWC",6:50am,9:00pm,NA,2.4m trap,928,6,Small,Small,4,Cloudy,
5/9/2009,White ,2.4m,"NO,MWC",6:46am,9:00pm,NA,2.4m trap,885,7.5,Small,Small,4,Cloudy,
4/26/2009,White ,2.4m,"KE,MWC",6:45am,9:00pm,3,2.4m trap,820,6,Small,Small,2.8,Cloudy,Switch to 2.4m trap
5/23/2009,White ,2.4m,"NO,MWC",6:45am,9:00pm,NA,2.4m trap,1760,6.5,Medium,Small,5.1,Cloudy,
3/17/2015,Nason,1.5 m,"BI,KS",6:41am,9:00pm,24,,546,9.5,S,S,3.8,Cloudy,
5/9/2013,White ,1.5 m,"BI,JH",6:40am,9:00pm,NA,,4620,5,Large,Small,3.6,Cloudy,
4/29/2009,White ,2.4m,"KE,MWC",6:30am,9:00pm,2,2.4m trap,703,5.5,Small,Small,4.9,Clear,
4/30/2009,White ,2.4m,"MWC,MC",6:30am,9:00pm,NA,2.4m trap,670,N/A,N/A,N/A,N/A,N/A,
5/7/2009,White ,2.4m,"MC,MWC",6:30am,9:00pm,1,2.4m trap,952,7.5,Small,Small,4.4,Cloudy,
5/10/2009,Nason,1.5m,"MC,MWC",6:00am,9:00pm,1,,638,9,Small,Small,4.2,Cloudy,
4/27/2009,White ,2.4m,"NO,KE",6:00am,9:00pm,1,2.4m trap,795,6,Small,Small,4.5,Clear,
5/6/2010,Nason,1.5m,"NO, MWC, BI",5:45am,9:00pm,NA,,373,6,Small,Small,4.5,Clear,
5/13/2011,Nason,1.5 m,"NO, MWC",5:45am,9:00pm,NA,,816,5,Small,Medium,3.8,Cloudy,
5/12/2011,Nason,1.5 m,"BI, MWC",5:25am,9:00pm,2,,872,N/A,Medium,Medium,3.8,Cloudy,
